Company name Latin alphabet,"City
Latin Alphabet",Attribute,Date,Value
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total assets EUR,2018,530.972
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total assets EUR,2017,482.604
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2023,83.41142176
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2022,27.22584263
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2021,26.69463412
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2020,28.17533441
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2019,30.82358297
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2018,34.12496327
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Loan Ratio,2017,36.11428832
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2023,781.335
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2022,722.966
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2021,658.351
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2020,576.022
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2019,505.475
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2018,418.548
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Total customer deposits EUR,2017,375.744
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2023,0.479944179
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2022,2.157053473
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2021,3.040938944
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2020,4.05932979
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2019,4.740499793
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2018,7.482333238
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,LLP,2017,8.168899801
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2023,0.882118842
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2022,0.881456239
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2021,0.844864028
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2020,0.823466174
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2019,0.815987693
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2018,0.788267555
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Deposit Ratio,2017,0.778576224
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard deviation of ROAA,2023,0.113290265
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard Deviation of ROAA,2022,0.074207161
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard Deviation of ROAA,2021,0.066305461
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard Deviation of ROAA,2020,0.166889218
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard Deviation of ROAA,2019,0.519456897
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard Deviation of ROAA,2018,0.594442818
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Standard Deviation of ROAA,2017,0.567213127
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z Score,2023,4.619901816
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z Score,2022,5.045578556
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z score,2021,5.147802956
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z Score,2020,4.297102092
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z Score,2019,3.238806106
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z Score,2018,3.261510589
"CAIXA DE CREDITO AGRICOLA MUTUO DE POMBAL, CRL",POMBAL,Z Score,2017,3.214809636
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2023,0.819176927
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2022,0.15547173
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2021,0.213548711
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2020,0.221896379
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2019,0.498640115
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2018,0.095942599
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average assets (ROAA),2017,0.206198049
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2023,12.20544397
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2022,2.278697538
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2021,2.776184467
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2020,2.649178906
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2019,5.794463405
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2018,1.097540143
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Return on average equity (ROAE),2017,2.400234169
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2023,6.855692687
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2022,6.564797971
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2021,7.107675489
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2020,8.403307549
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2019,8.347601866
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2018,8.866027309
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Equity to Assets Ratio,2017,8.618234942
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2023,3.08608716
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2022,3.292836065
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2021,5.313647867
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2020,6.773948177
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2019,10.61457659
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2018,12.7143122
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,NPL,2017,12.98242696
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2023,769.171
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2022,755.286
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2021,684.204
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2020,562.35
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2019,539.065
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2018,533.452
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total assets EUR,2017,538.022
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2023,84.40502827
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2022,81.89943942
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2021,81.21101309
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2020,86.27634036
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2019,78.70590745
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2018,71.32937921
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Loan Ratio,2017,68.78008706
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2023,521.767
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2022,505.203
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2021,440.77
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2020,364.459
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2019,345.544
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2018,317.77
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Total customer deposits EUR,2017,297.619
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2023,3.102654151
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2022,2.904658756
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2021,3.224519866
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2020,4.143081528
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2019,6.958037741
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2018,7.174152753
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,LLP,2017,6.727763999
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2023,0.678349808
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2022,0.668889666
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2021,0.644208452
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2020,0.648099938
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2019,0.641006187
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2018,0.59568621
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Deposit Ratio,2017,0.553172547
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard deviation of ROAA,2023,0.300122764
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard Deviation of ROAA,2022,0.029542537
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard Deviation of ROAA,2021,0.132469656
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard Deviation of ROAA,2020,0.16819854
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard Deviation of ROAA,2019,0.152477303
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard Deviation of ROAA,2018,0.046366719
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Standard Deviation of ROAA,2017,0.085385395
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z Score,2023,3.241514981
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z Score,2022,5.427052415
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z score,2021,4.012179227
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z Score,2020,3.937298818
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z Score,2019,4.060732263
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z Score,2018,5.264163407
BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE,CASTEL BOLOGNESE,Z Score,2017,4.665797802
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2023,2.769894093
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2022,1.40831501
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2021,1.611257416
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2020,0.38583844
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2019,0.381263015
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2018,-0.40575673
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average assets (ROAA),2017,0.234042524
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2023,20.04388914
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2022,13.83269546
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2021,19.62540313
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2020,5.497067759
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2019,2.774048663
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2018,-2.089061206
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Return on average equity (ROAE),2017,1.300758841
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2023,16.91314497
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2022,11.29304888
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2021,9.146587154
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2020,7.299980924
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2019,6.744691569
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2018,19.10627831
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Equity to Assets Ratio,2017,19.74335673
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2023,15.87986537
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2022,14.36648113
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2021,15.05517447
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2020,28.88111888
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2019,15.55721146
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2018,21.99892459
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,NPL,2017,26.6108286
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2023,367.578
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2022,450.215
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2021,483.951
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2020,498.015
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2019,510.179
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2018,665.912
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total assets EUR,2017,658.034
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2023,3.100838461
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2022,4.851237742
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2021,3.381334061
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2020,2.800718854
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2019,2.302329183
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2018,2.092318505
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Loan Ratio,2017,1.993817949
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2023,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2022,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2021,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2020,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2019,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2018,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Total customer deposits EUR,2017,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2023,1.631138345
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2022,4.277512381
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2021,2.391887862
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2020,2.461538462
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2019,2.74879947
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2018,6.351660169
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,LLP,2017,21.50762788
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2023,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2022,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2021,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2020,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2019,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2018,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Deposit Ratio,2017,0
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard deviation of ROAA,2023,0.599770527
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard Deviation of ROAA,2022,0.536272694
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard Deviation of ROAA,2021,0.578749498
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard Deviation of ROAA,2020,0.372087792
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard Deviation of ROAA,2019,0.300791748
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard Deviation of ROAA,2018,0.292854935
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Standard Deviation of ROAA,2017,0.26949918
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z Score,2023,3.490965455
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z Score,2022,3.164821869
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z score,2021,2.922520757
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z Score,2020,3.028002442
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z Score,2019,3.165080814
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z Score,2018,4.156629309
UNIFERGIE - UNION POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE,MONTROUGE,Z Score,2017,4.273382009
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2023,0.551200242
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2022,0.454722072
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2021,0.546727805
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2020,0.782537468
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2019,0.429206467
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2018,0.505737866
FRANSABANK (FRANCE) SA,PARIS,Return on average assets (ROAA),2017,1.052278172
FRANSABANK (FRANCE) SA,PARIS,Return on average equity (ROAE),2023,5.588253516
FRANSABANK (FRANCE) SA,PARIS,Return on average equity (ROAE),2022,4.214149361
FRANSABANK (FRANCE) SA,PARIS,Return on average equity (ROAE),2021,4.989098177
FRANSABANK (FRANCE) SA,PARIS,Return on average equity (ROAE),2020,6.373151002
FRANSABANK (FRANCE) SA,PARIS,Return on average equity (ROAE),2019,2.883209592
FRANSABANK (FRANCE) SA,PARIS,Return on average equity (ROAE),2018,3.102302516
